,id,url,title,description,theme,publisher
243,donnees-du-repertoire-national-des-elus-locaux-municipaux-communautaires-epci-de@sdem,https://data.opendatasoft.com/explore/dataset/donnees-du-repertoire-national-des-elus-locaux-municipaux-communautaires-epci-de@sdem/information/,Conseillers municipaux du Morbihan (Données du Répertoire national des élus locaux  : Municipaux),"<p>Ce jeu de données présente les élus conseillers municipaux du département du Morbihan.</p><p>Ces  données sont issues du Répertoire National des  Elus (RNE),  renseigné  et tenu à jour par les préfectures et par  les services du  ministère de  l'intérieur, notamment sur la base des  éléments fournis  par les élus  lors de la phase d’enregistrement des  candidatures.</p><p><small> </small></p><p><small>Les fichiers mis en ligne sont actualisés trimestriellement.</small></p><p><small>  </small></p><p><small>Les données relatives à la profession sont déclaratives.<br/></small></p><p>Les demandes de rectification doivent être adressées directement par  courriel à la préfecture territorialement compétente  (pref-rne-contact@nom<a href=""http://-du-departement.gouv.fr"">-du-departement.gouv.fr</a>). Aucune demande de rectification adressée sur la plateforme <a href=""https://www.data.gouv.fr"">www.data.gouv.fr</a> ne sera prise en compte. Les rectifications apportées dans le RNE ne seront pas reportées immédiatement sur la plate-forme <a href=""https://www.data.gouv.fr"">www.data.gouv.fr</a>, mais seront prises en compte pour la publication suivante.</p><p><b>Pour rechercher les élus d'une commune en particulier (ici Arradon), tapez la commande suivante dans le champ de recherche</b><span style=""font-family: inherit; font-size: 0.833rem;""><b> : libelle_commune = 'Arradon'</b></span></p><p><small></small></p><p><small> </small></p><p><small> </small></p>","['Administration, Government, Public finances, Citizenship']",Ministère de l'Intérieur
244,population_ev_indic_densite@digitalwallonia,https://data.opendatasoft.com/explore/dataset/population_ev_indic_densite@digitalwallonia/information/,Namur - Population - Densité de population,"<p style=""font-family: sans-serif;"">Statistiques Population de Namur par quartier - Densité de population - Evolution du nombre d'habitants/km². Chiffres collectés au 1er janvier de chaque année depuis 1985. </p><p style=""font-family: sans-serif;"">Ce jeu de données est utilisé sur le Portail ""Statistiques des 46 quartiers de Namur"", onglet <a href=""https://data.namur.be/pages/statistiquesaccueil/"">O</a>bservatoire démographique de l’OPENDATA de la commune de Namur. </p>",['Administration and Public Services'],Ville de Namur
245,donnees-hospitalieres-relatives-a-lepidemie-de-covid-19-en-france@centrevaldeloire,https://data.opendatasoft.com/explore/dataset/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19-en-france@centrevaldeloire/information/,Données hospitalières relatives à l'épidémie de COVID-19 en Région Centre-Val de Loire,"<p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'><span style='color: rgb(51, 51, 51); caret-color: rgb(51, 51, 51); font-family: ""Helvetica Neue"", Helvetica, Arial, sans-serif; font-size: 14px;'>Santé publique France a pour mission d'améliorer et de protéger la santé des populations. Durant la crise sanitaire liée à l'épidémie du COVID-19, Santé publique France se charge de surveiller et comprendre la dynamique de l'épidémie, d'anticiper les différents scénarii et de mettre en place des actions pour prévenir et limiter la transmission de ce virus sur le territoire national.     </span></p><p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'><span style=""font-family: inherit; caret-color: rgb(51, 51, 51); font-size: 14px; font-weight: 700;"">Les données hospitalières quotidiennes relatives à l'épidémie du COVID-19 par département et sexe du patient</span><span style=""font-family: inherit; caret-color: rgb(51, 51, 51); font-size: 14px;""> : nombre de patients hospitalisés, nombre de personnes actuellement en réanimation ou soins intensifs, nombre cumulé de personnes retournées à domicile, nombre cumulé de personnes décédées.</span></p><p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'><span style=""font-family: inherit; caret-color: rgb(51, 51, 51); font-size: 14px;"">Les code régions et iso 3166-1 des zones ont été rajoutés.<br/></span><br/></p><p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'><span style=""color: rgb(51, 51, 51); caret-color: rgb(51, 51, 51); font-size: 14px; font-weight: bold;"">Attention : données en cours de constitution. Peut comporter des anomalies ou des donnés manquantes.</span></p><p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'><span style=""color: rgb(51, 51, 51); caret-color: rgb(51, 51, 51); font-size: 14px; font-weight: bold;"">Voir aussi : </span><a href=""https://data.centrevaldeloire.fr/explore/dataset/donnees-urgences-hospitalieres-sos-medecins-relatives-a-lepidemie-de-covid-19-en/information/?disjunctive.nom_dep_min"" target=""_blank"">Données urgences hospitalières-SOS Médecins relatives à l'épidémie COVID 19</a><span style=""color: rgb(51, 51, 51); caret-color: rgb(51, 51, 51); font-size: 14px; font-weight: bold;""><br/></span></p>",['Santé/Social'],Santé Publique France
246,110014016_donnees-du-repertoire-national-des-elus-locaux_lrsya@data-larochesuryon-fr-paysdelaloire,https://data.opendatasoft.com/explore/dataset/110014016_donnees-du-repertoire-national-des-elus-locaux_lrsya@data-larochesuryon-fr-paysdelaloire/information/,"Données du Répertoire national des élus locaux  : Municipaux, Communautaires (EPCI) de La Roche-sur-Yon Agglomération","<p>Ce jeu de données présente les élus locaux à l'échelle des communes, EPCI, départements et régions (maires, conseillers municipaux, conseillers communautaires à l'échelle des EPCI, conseillers départementaux et régionaux).</p>
<p>Ces données sont issues du Répertoire National des Elus (RNE), renseigné et tenu à jour par les préfectures et par les services du ministère de l'intérieur, notamment sur la base des éléments fournis par les élus lors de la phase d’enregistrement des candidatures.</p><br>
<p>Les fichiers mis en ligne sont actualisés trimestriellement.</p><p>Les données relatives à la profession sont déclaratives.<br></p> <p>Les demandes de rectification doivent être adressées directement par courriel à la préfecture territorialement compétente (pref-rne-contact@nom<a href=""http://-du-departement.gouv.fr/"">-du-departement.gouv.fr</a>). Aucune demande de rectification adressée sur la plateforme <a href=""https://www.data.gouv.fr/"">www.data.gouv.fr</a> ne sera prise en compte. Les rectifications apportées dans le RNE ne seront pas reportées immédiatement sur la plate-forme <a href=""https://www.data.gouv.fr/"">www.data.gouv.fr</a>, mais seront prises en compte pour la publication suivante.</p><p><b>Enrichissement et corrections</b></p><ul> <li>ajout des codes et libellés des régions et des EPCI lorsqu'applicable</li> <li>ajout des codes et libellés des communes associés aux différentes EPCI quand c'est possible</li> <li>suppression des dates erronées (&lt;1900)</li></ul>",['Citoyenneté / Institution'],Ministère de l'Intérieur
247,population-active-de-15-ans-ou-plus-ayant-un-emploi-par-sexe-lieu-de-travail-et-@centrevaldeloire,https://data.opendatasoft.com/explore/dataset/population-active-de-15-ans-ou-plus-ayant-un-emploi-par-sexe-lieu-de-travail-et-@centrevaldeloire/information/,"[Archive]Population active de 15 ans ou plus ayant un emploi par sexe, lieu de travail et moyen de transport  - 2016","<p><span style=""font-size: 12.495px; font-weight: 700;"">Ce jeu de données est obsolète, consulter les mises à jour avec les RP 2017, 2018 et 2019.</span><br/></p><p>Ce jeu de donnée détaille le nombre de personnes travaillant dans chaque commune en les distinguant par : </p><p>- Proximité de la commune de résidence</p><p>- Sexe</p><p>- Moyen de transport </p><p>Ces résultats sont issus du recensement 2016.</p><p><br/></p><p>Le recensement de la population permet de connaître la diversité et l'évolution de la population de la France. L’Insee fournit ainsi des statistiques sur les habitants et les logements, leur nombre et leurs caractéristiques : répartition par sexe et âge, professions, conditions de logement, modes de transport, déplacements domicile-travail, etc.</p><p>Les effectifs supérieurs à 500 peuvent normalement être utilisés en toute confiance. Les effectifs inférieurs à 200 doivent être maniés avec précaution, car, en raison de l'imprécision liée au sondage, ils peuvent ne pas être significatifs. Les comparaisons entre territoires de petites tailles sont à proscrire.</p><p>Pour des zones de moins de 2 000 habitants, il est recommandé de ne pas utiliser les données issues de l'exploitation complémentaire.</p><p>Pour plus d'information méthodologique, vous pouvez consulter les fiches ""Conseils pour l'utilisation des résultats du recensement"" en cliquant sur le lien <a href=""https://www.insee.fr/fr/information/2383177"" target=""_blank"">https://www.insee.fr/fr/information/2383177</a></p><p>Ces fiches présentent les caractéristiques nouvelles du recensement de la population et traitent de leurs conséquences sur l'utilisation des données. Elles précisent en particulier les changements affectant les principales variables statistiques et leur comparabilité avec les recensements précédents</p>",['Économie/Europe'],INSEE
248,elections-presidentielles-2022-1er-tour-resultats-par-bureau-de-vote-pour-les-co@lisses-grandparissud,https://data.opendatasoft.com/explore/dataset/elections-presidentielles-2022-1er-tour-resultats-par-bureau-de-vote-pour-les-co@lisses-grandparissud/information/,[Elections présidentielles 2022 - 1er tour]  Résultats par bureau de vote pour les communes de GPS,"Ce jeu de données liste les résultats du 10 avril 2022 au premier tour des élections présidentielles par bureau de vote, par candidat,  sur l'ensemble des communes de Grand Paris Sud.<br/><p><br/></p>","['Administration, Gouvernement, Finances publiques, Citoyenneté']",
249,resultats-des-elections-presidentielles-2017-t1-et-t2-par-bureau-de-vote@montreuil,https://data.opendatasoft.com/explore/dataset/resultats-des-elections-presidentielles-2017-t1-et-t2-par-bureau-de-vote@montreuil/information/,Résultats des élections présidentielles 2017 T1 et T2 par bureau de vote,<p>Résultats des élections présidentielles de 2017 par bureau de vote aux premier et deuxième tour à Montreuil</p>,['Élections'],Ville de Montreuil
250,somme-des-dix-plus-hautes-remunerations-directement-versees-par-le-ministere-de-@culture,https://data.opendatasoft.com/explore/dataset/somme-des-dix-plus-hautes-remunerations-directement-versees-par-le-ministere-de-@culture/information/,Somme des dix plus hautes rémunérations directement versées par le ministère de la Culture,"<p>Dans le cadre de la loi n°2019-828 du 6 août 2019 de transformation de la Fonction publique, les ministères doivent publier la somme des 10 plus hautes rémunérations qu’ils versent directement (cf pièce jointe).<br><br>Ce jeu de données comprend la somme des dix plus hautes rémunérations directement versées par le ministère de la Culture pour les années 2018 à 2022 (pièce jointe en format pdf).<br></p>",['Organisations'],Ministère de la Culture
251,liste-des-conseillers-communautaires-de-guadeloupe@guadeloupe,https://data.opendatasoft.com/explore/dataset/liste-des-conseillers-communautaires-de-guadeloupe@guadeloupe/information/,Liste des conseillers communautaires de Guadeloupe,"<p>Ce jeu de données présente les élus locaux à l'échelle des communes, EPCI, départements et régions (maires, conseillers municipaux, conseillers communautaires à l'échelle des EPCI, conseillers départementaux et régionaux).</p>
<p>Ces données sont issues du Répertoire National des Elus (RNE), renseigné et tenu à jour par les préfectures et par les services du ministère de l'intérieur, notamment sur la base des éléments fournis par les élus lors de la phase d’enregistrement des candidatures.</p><br>
<p>Les fichiers mis en ligne sont actualisés trimestriellement.</p><p>Les données relatives à la profession sont déclaratives.<br></p> <p>Les demandes de rectification doivent être adressées directement par courriel à la préfecture territorialement compétente (pref-rne-contact@nom<a href=""http://-du-departement.gouv.fr/"">-du-departement.gouv.fr</a>). Aucune demande de rectification adressée sur la plateforme <a href=""https://www.data.gouv.fr/"">www.data.gouv.fr</a> ne sera prise en compte. Les rectifications apportées dans le RNE ne seront pas reportées immédiatement sur la plate-forme <a href=""https://www.data.gouv.fr/"">www.data.gouv.fr</a>, mais seront prises en compte pour la publication suivante.</p><p><b>Enrichissement et corrections</b></p><ul> <li>ajout des codes et libellés des régions et des EPCI lorsqu'applicable</li> <li>ajout des codes et libellés des communes associés aux différentes EPCI quand c'est possible</li> <li>suppression des dates erronées (&lt;1900)</li></ul>",['Administration et citoyenneté'],Ministère de l'Intérieur
252,caracteristiques-de-lemploi-par-commune-france-2007-2012@etiolles-grandparissud,https://data.opendatasoft.com/explore/dataset/caracteristiques-de-lemploi-par-commune-france-2007-2012@etiolles-grandparissud/information/,"Caractéristiques de l'emploi par commune, France 2007 - 2012","<p>Ces bases sont disponibles au <strong>niveau commune (y compris arrondissement municipal)</strong> et permettent de procéder à des regroupements personnalisés de territoires.			</p><p>En complément des données, la base comprend plusieurs onglets :  la liste des variables, les définitions, les formules de calcul, les  conseils d'utilisation et présentation des sources statistiques.</p>","['Economy, Business, SME, Economic development, Employment']",INSEE
253,communesavoisinantes@namur,https://data.opendatasoft.com/explore/dataset/communesavoisinantes@namur/information/,Namur - Communes avoisinantes,"<p>Quelques chiffres concernant les communes avoisinantes de Namur. Superficie, périmètre et nombre de kilomètres de frontière avec la commune de Namur, données de population issues de Statbel : <span style=""font-family: inherit; font-size: 0.875rem;"">Nombre total de population avec distinction hommes/femmes et calcul de la densité de population.</span></p>","['Aménagement du territoire, Urbanisme, Bâtiments, Equipements, Logement']",Ville de Namur
254,population-scolarisee-et-non-scolarisee-par-age-et-sexe-2012@nandy-grandparissud,https://data.opendatasoft.com/explore/dataset/population-scolarisee-et-non-scolarisee-par-age-et-sexe-2012@nandy-grandparissud/information/,Population scolarisée et non scolarisée par age et sexe - 2012,<p>Structure par sexe et âge de la population scolarisée et population de  15 ans ou plus non scolarisée selon le diplôme le plus élevé obtenu.</p>,"['Education, Training, Research, Teaching']",INSEE
255,pln-especes-et-tailles-2020-2023-capechades@occitanie,https://data.opendatasoft.com/explore/dataset/pln-especes-et-tailles-2020-2023-capechades@occitanie/information/,PLN CAPECHADES ESPECES ET TAILLES DONNEES 2020-2023,ESPECES PECHEES ET TAILLES 2020-2023<br><p><br></p>,,
256,population-par-sexe-age-et-nationalite-par-commune-2014@etiolles-grandparissud,https://data.opendatasoft.com/explore/dataset/population-par-sexe-age-et-nationalite-par-commune-2014@etiolles-grandparissud/information/,"Population par sexe, âge et nationalité par commune (2014)","<p>Recensement de la population par age, sexe et nationalité en 2014 par commune.</p><h2>Présentation de l'opération</h2><p>Organisme producteur :</p><pre>Insee. Direction des statistiques démographiques et sociales (DSDS) </pre><p>Type d'opération :</p><pre>Recensement de la population</pre><p>Objectifs :</p><pre>La loi nº 2002-276 du 27 février 2002 (articles 156 à 158) fonde les principes d'exécution du recensement et d'authentification annuelle des populations légales des communes.  Le Décret en Conseil d'État nº2003-485 publié au Journal officiel du 8 juin 2003 définit les modalités d'application de la loi. L'arrêté du 19 juillet 2007 encadre la diffusion des résultats du recensement de la population.  Le recensement de la population permet de connaître la population de la France, dans sa diversité et son évolution. Il fournit des statistiques sur le nombre d'habitants et sur leurs caractéristiques : répartition par sexe et âge, professions exercées, conditions de logement, modes de transport, déplacements domicile travail ou domicile-études, etc.  Les résultats sont produits tous les ans et permettent :  - aux administrations et collectivités locales d'adapter les équipements collectifs : crèches, hôpitaux, établissements scolaires, équipements sportifs, transports, etc. et de préparer les politiques locales ; - aux professionnels publics et privés de mieux connaître le parc de logements ; - aux entreprises d'avoir des données précises pour mieux connaître leur marché potentiel ou les disponibilités de main-d'oeuvre sur un secteur géographique donné ; - aux associations, notamment celles qui œuvrent dans le domaine sanitaire, social, éducatif ou culturel, de mieux agir selon les besoins de la population.</pre><p>Thèmes abordés :</p><pre>Le questionnaire intitulé feuille de logement, comporte 15 questions relatives aux caractéristiques et au confort du logement ainsi qu'à la composition du ménage. Il existe pour les DOM une feuille de logement spécifique. Le questionnaire intitulé bulletin individuel, comprend 25 questions s'articulant autour de l'âge, du lieu de naissance, de la nationalité, du niveau d'études, du lieu de résidence 1 an plus tôt et de l'activité professionnelle. Il concerne toutes les personnes vivant habituellement dans le logement.</pre><h2>Champ de l'opération</h2><p>Champ géographique :</p><pre>Le recensement couvre la France, hors Mayotte, et les collectivités d'outre-mer de Saint-Barthélemy, Saint-Martin et Saint-Pierre-et-Miquelon. Mayotte et les collectivités d'outre-mer de Nouvelle-Calédonie, Polynésie française et des îles de Wallis-et-Futuna procèdent à des recensements généraux tous les cinq ans. </pre><h2>Caractéristiques techniques</h2><p>Unité statistique enquêtée :</p><pre>Personnes résidant en France, hors Mayotte, et les collectivités d'outre-mer de Saint-Barthélemy, Saint-Martin et Saint-Pierre-et-Miquelon. </pre><p>Périodicité de l'opération :</p><pre>Les enquêtes de recensement sont annuelles. Le recensement fournit, chaque année, des résultats à partir des informations collectées lors des cinq enquêtes annuelles les plus récentes.</pre><p>Période et mode de collecte :</p><pre>Le recensement est placé sous la responsabilité de l'État. Les communes - ou les établissements publics de coopération intercommunale (EPCI) - préparent et réalisent les enquêtes de recensement et reçoivent, à ce titre, une dotation financière de l'État. L'Insee a pour mission d'organiser et de contrôler la collecte des informations. Il recueille ensuite l'information collectée, exploite les questionnaires et diffuse les résultats. Depuis 2015, il est possible de se faire recenser par internet : un agent recenseur recruté par la commune ou l'EPCI, remet aux habitants une notice comportant des codes d'accès individuels. Les personnes peuvent ensuite renseigner les questionnaires en ligne. Ceux-ci sont directement transmis à l'Insee. La réponse sur questionnaire papier reste possible pour les personnes qui ne peuvent pas répondre par internet. L'agent recenseur dépose les questionnaires et les reprend une fois remplis. La collecte s'effectue en janvier et février (en février et mars à La Réunion). </pre><p>Historique :</p><pre>Depuis 2004, le recensement repose sur une collecte d'information annuelle, concernant successivement tous les territoires communaux au cours d'une période de cinq ans. Ce recensement, organisé suivant cette méthode, succède aux recensements généraux de la population dont 1999 aura été la dernière édition. Les cinq premières enquêtes de recensement ont été réalisées de 2004 à 2008. Elles ont permis de produire les résultats du recensement, millésimé 2006, date du milieu de la période. Depuis, chaque année, des résultats de recensement sont produits à partir des cinq enquêtes annuelles les plus récentes : avec abandon des informations issues de l'enquête la plus ancienne et prise en compte de l'enquête nouvelle.</pre><p>Plan de sondage :</p><pre>Les communes de moins de 10 000 habitants réalisent une enquête de recensement portant sur toute la population, à raison d'une commune sur cinq chaque année. Les communes de 10 000 habitants ou plus réalisent tous les ans une enquête par sondage auprès d'un échantillon de logements représentant 8 % de leur population. Ainsi, chaque année, l'enquête annuelle constitue un échantillon de 14 % des personnes vivant en France. Sur une période de cinq ans, l'ensemble des habitants des communes de moins de 10 000 habitants et 40 % de la population des communes de 10 000 habitants ou plus sont pris en compte dans le recensement.</pre><p>Méthodologie :</p><pre>Les informations ainsi collectées sont ramenées à une même date pour toutes les communes afin d'assurer l'égalité de traitements entre elles et d'obtenir une bonne fiabilité des données. Dans les communes de 10 000 habitants ou plus, on s'appuie sur un répertoire d'immeubles localisés (RIL) exhaustif donnant le nombre de logements par adresse. Dans les communes de moins de 10 000 habitants on utilise les décomptes de logements tirés des fichiers de la taxe d'habitation (TH).</pre><p>Autres spécifications :</p><pre>Le recensement de la population fait l'objet d'une exploitation principale et d'une exploitation complémentaire. L'exploitation principale fournit des résultats sur la structure de la population, la formation et les diplômes, les déplacements et les migrations, la situation vis-à-vis de l'emploi. L'exploitation complémentaire fournit des résultats sur les professions et catégories professionnelles, les secteurs d'activité économiques et la structure familiale des ménages. Pour les communes de moins de 10 000 habitants elle porte sur 20 % des ménages. Pour les communes de 10 000 habitants ou plus, l'exploitation complémentaire porte sur l'ensemble des bulletins collectés soit environ 40 % des ménages.</pre><p>Voir aussi</p><ul> <li><a href=""https://www.insee.fr/fr/metadonnees/source/s1170"">État civil </a></li><li><a href=""https://www.insee.fr/fr/metadonnees/source/s1169"">Estimations de population</a></li></ul>","['Services, Social']",INSEE
257,population-active-de-15-ans-ou-plus-ayant-un-emploi-par-sexe-age-et-categorie-s0@lisses-grandparissud,https://data.opendatasoft.com/explore/dataset/population-active-de-15-ans-ou-plus-ayant-un-emploi-par-sexe-age-et-categorie-s0@lisses-grandparissud/information/,"Population active de 15 ans ou plus ayant un emploi par sexe, âge et catégorie socioprofessionnelle en 2014","<p class=""deprecation-message"">
Ce jeu n'est plus maintenu, vous pouvez utiliser <a href=""https://public.opendatasoft.com/explore/dataset/demographyref-france-pop-active-sexe-activite-commune-millesime"" target=""_blank"">ce nouveau jeu de données</a> ou <a href=""https://public.opendatasoft.com/explore/dataset/demographyref-france-pop-active-csp-activite-commune-millesime"" target=""_blank"">celui-ci</a>.<br/>
</p><p>Les données 2014 sont diffusées selon la géographie en vigueur au 1 <sup style=""background-color: initial;"">er</sup> janvier 2016.</p><p>Ces tableaux sont disponibles au niveau commune (y compris arrondissements municipaux) et permettent de procéder à des regroupements personnalisés de territoires.</p>","['Services, Social']",INSEE
258,population-active-de-15-ans-ou-plus-ayant-un-emploi-par-sexe-age-et-categorie-s0@cesson-grandparissud,https://data.opendatasoft.com/explore/dataset/population-active-de-15-ans-ou-plus-ayant-un-emploi-par-sexe-age-et-categorie-s0@cesson-grandparissud/information/,"Population active de 15 ans ou plus ayant un emploi par sexe, âge et catégorie socioprofessionnelle en 2014","<p class=""deprecation-message"">
Ce jeu n'est plus maintenu, vous pouvez utiliser <a href=""https://public.opendatasoft.com/explore/dataset/demographyref-france-pop-active-sexe-activite-commune-millesime"" target=""_blank"">ce nouveau jeu de données</a> ou <a href=""https://public.opendatasoft.com/explore/dataset/demographyref-france-pop-active-csp-activite-commune-millesime"" target=""_blank"">celui-ci</a>.<br/>
</p><p>Les données 2014 sont diffusées selon la géographie en vigueur au 1 <sup style=""background-color: initial;"">er</sup> janvier 2016.</p><p>Ces tableaux sont disponibles au niveau commune (y compris arrondissements municipaux) et permettent de procéder à des regroupements personnalisés de territoires.</p>","['Services, Social']",INSEE
259,portrait_demographie@saint-louis-agglo,https://data.opendatasoft.com/explore/dataset/portrait_demographie@saint-louis-agglo/information/,SLA - Portrait démographique du territoire,"<p>Jeu de données utilisé pour le portrait de territoire de Saint-Louis Agglomération, accessible <a href=""https://saint-louis-agglo.opendatasoft.com/pages/portrait_de_territoire_sla/"" target=""_blank"">via ce lien</a>. </p><p>Le portrait repose sur des données de l'INSEE principalement mais aussi DARES,URSSAF, etc.</p>","['Aménagement du territoire, Habitat, Population']",Saint-Louis Agglomération
260,repertoire-national-des-elus-deputes-et-senateurs@bondoufle-grandparissud,https://data.opendatasoft.com/explore/dataset/repertoire-national-des-elus-deputes-et-senateurs@bondoufle-grandparissud/information/,Répertoire national des élus : Députés et sénateurs,"<p>Ce jeu de données présente les députés et les sénateurs en cours de mandat, selon leur circonscription et département. </p><p>Ces données sont issues du Répertoire National des  Elus (RNE),  renseigné et tenu à jour par les préfectures et par  les services du  ministère de l'intérieur, notamment sur la base des  éléments fournis  par les élus lors de la phase d’enregistrement des  candidatures.</p><small><div><p>Les fichiers mis en ligne sont actualisés trimestriellement.</p> <p>Les données relatives à la profession sont déclaratives.</p> </div> </small>","['Administration, Government, Public finances, Citizenship']",Ministère de l'Intérieur
261,repertoire-national-des-elus-deputes-et-senateurs@etiolles-grandparissud,https://data.opendatasoft.com/explore/dataset/repertoire-national-des-elus-deputes-et-senateurs@etiolles-grandparissud/information/,Répertoire national des élus : Députés et sénateurs,"<p>Ce jeu de données présente les députés et les sénateurs en cours de mandat, selon leur circonscription et département. </p><p>Ces données sont issues du Répertoire National des  Elus (RNE),  renseigné et tenu à jour par les préfectures et par  les services du  ministère de l'intérieur, notamment sur la base des  éléments fournis  par les élus lors de la phase d’enregistrement des  candidatures.</p><small><div><p>Les fichiers mis en ligne sont actualisés trimestriellement.</p> <p>Les données relatives à la profession sont déclaratives.</p> </div> </small>","['Administration, Government, Public finances, Citizenship']",Ministère de l'Intérieur
262,elections-presidentielles-2022-2nd-tour-par-bureau-de-vote-pour-gps@etiolles-grandparissud,https://data.opendatasoft.com/explore/dataset/elections-presidentielles-2022-2nd-tour-par-bureau-de-vote-pour-gps@etiolles-grandparissud/information/,[Elections présidentielles 2022 - 2nd tour]  Résultats par bureau de vote pour les communes de GPS,"Ce jeu de données liste les résultats du 24 avril 2022 au second tour des élections présidentielles par bureau de vote, par candidat,  sur l'ensemble des communes de Grand Paris Sud.<br/><p><br/></p>","['Administration, Gouvernement, Finances publiques, Citoyenneté']",
263,repertoire-national-des-elus-deputes-et-senateurs@lisses-grandparissud,https://data.opendatasoft.com/explore/dataset/repertoire-national-des-elus-deputes-et-senateurs@lisses-grandparissud/information/,Répertoire national des élus : Députés et sénateurs,"<p>Ce jeu de données présente les députés et les sénateurs en cours de mandat, selon leur circonscription et département. </p><p>Ces données sont issues du Répertoire National des  Elus (RNE),  renseigné et tenu à jour par les préfectures et par  les services du  ministère de l'intérieur, notamment sur la base des  éléments fournis  par les élus lors de la phase d’enregistrement des  candidatures.</p><small><div><p>Les fichiers mis en ligne sont actualisés trimestriellement.</p> <p>Les données relatives à la profession sont déclaratives.</p> </div> </small>","['Administration, Government, Public finances, Citizenship']",Ministère de l'Intérieur
264,population-scolarisee-et-non-scolarisee-par-age-et-sexe-2012@lisses-grandparissud,https://data.opendatasoft.com/explore/dataset/population-scolarisee-et-non-scolarisee-par-age-et-sexe-2012@lisses-grandparissud/information/,Population scolarisée et non scolarisée par age et sexe - 2012,<p>Structure par sexe et âge de la population scolarisée et population de  15 ans ou plus non scolarisée selon le diplôme le plus élevé obtenu.</p>,"['Education, Training, Research, Teaching']",INSEE
265,population-active-de-15-ans-ou-plus-ayant-un-emploi-par-sexe-age-et-categorie-so@moissycramayel-grandparissud,https://data.opendatasoft.com/explore/dataset/population-active-de-15-ans-ou-plus-ayant-un-emploi-par-sexe-age-et-categorie-so@moissycramayel-grandparissud/information/,"Population active de 15 ans ou plus ayant un emploi par sexe, âge et catégorie socioprofessionnelle en 2015","<p class=""deprecation-message"">
Ce jeu n'est plus maintenu, vous pouvez utiliser <a href=""https://public.opendatasoft.com/explore/dataset/demographyref-france-pop-active-sexe-activite-commune-millesime"" target=""_blank"">ce nouveau jeu de données</a> ou <a href=""https://public.opendatasoft.com/explore/dataset/demographyref-france-pop-active-csp-activite-commune-millesime"" target=""_blank"">celui-ci</a>.<br/>
</p><p>Les données 2015 sont diffusées selon la géographie en vigueur au 1 <sup style=""background-color: initial;"">er</sup> janvier 2017.</p><p>Ces tableaux sont disponibles au niveau commune (y compris arrondissements municipaux) et permettent de procéder à des regroupements personnalisés de territoires.</p>","['Services, Social']",INSEE
266,population_mouv_indic_tbientrees@namur,https://data.opendatasoft.com/explore/dataset/population_mouv_indic_tbientrees@namur/information/,Namur - Mouvement de population - Taux brut des Entrées en provenance d'une autre commune,"<p style=""font-family: sans-serif;"">Statistiques Population de Namur - <span style=""font-weight: bolder;"">Mouvement de population - indicateur : Entrées en provenance d'une autre commune avec distinction Hommes et Femmes par quartier</span>. Chiffres collectés au 1er janvier de chaque année depuis 1985.<span style=""font-family: inherit; font-size: 0.875rem;"">Ce jeu de données est utilisé sur le Portail ""Statistiques des 46 quartiers de Namur"", onglet </span><a href=""https://data.namur.be/pages/statistiquesaccueil/"" style=""background-color: rgb(255, 255, 255); font-family: sans-serif; font-size: 0.875rem;"">O</a><span style=""font-family: inherit; font-size: 0.875rem;"">bservatoire démographique de l’OPENDATA de la commune de Namur. </span></p>","['Population, Statistiques']",Ville de Namur
267,retraite-cube-stock-civil-droit-direct-1@opendatamef,https://data.opendatasoft.com/explore/dataset/retraite-cube-stock-civil-droit-direct-1@opendatamef/information/,Retraite - Cube stock civil droit direct 1,"<p><strong>Cube de données agrégées</strong> reprenant le stock au 01/01/N des pensions civiles de      droit direct,  liquidées par   le<strong>  Service des  Retraites de l’État</strong>.</p><hr/><p>Il propose des données sur les thèmes suivants: Effectif, Âge moyen, Montant mensuel moyen et Durées moyennes.</p>",['RETRAITE'],DGFIP
