,id,url,title,description,theme,publisher
27,lieu-de-travail-de-la-population@saint-maur,https://data.opendatasoft.com/explore/dataset/lieu-de-travail-de-la-population@saint-maur/information/,Lieu de travail des actifs de 15 ans ou plus ayant un emploi qui résident dans la commune 2008 - 2020,"<p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Ce jeu de donnée détaille le nombre de personnes travaillant dans la commune de résidence (Saint-Maur-des-Fossés) et hors de la commune de résidence.</p><p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Ces résultats sont issus de l'exploitation complémentaire du recensement 2008, 2009, 2013, 2014, 2019 et 2020.</p><p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Géographie communale au 1er janvier 2021.</p><p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Le recensement de la population permet de connaître la diversité et l'évolution de la population de la France. L’Insee fournit ainsi des statistiques sur les habitants et les logements, leur nombre et leurs caractéristiques : répartition par sexe et âge, professions, conditions de logement, modes de transport, déplacements domicile-travail, etc.</p><p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Les effectifs supérieurs à 500 peuvent normalement être utilisés en toute confiance. Les effectifs inférieurs à 200 doivent être maniés avec précaution, car, en raison de l'imprécision liée au sondage, ils peuvent ne pas être significatifs. Les comparaisons entre territoires de petites tailles sont à proscrire.</p><p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Pour des zones de moins de 2 000 habitants, il est recommandé de ne pas utiliser les données issues de l'exploitation complémentaire.</p><p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Pour plus d'information méthodologique, vous pouvez consulter les fiches ""Conseils pour l'utilisation des résultats du recensement"" en cliquant sur le lien <a href=""https://www.insee.fr/fr/information/2383177"" style=""color: rgb(227, 6, 19); text-decoration: none;"" target=""_blank"">https://www.insee.fr/fr/information/2383177</a></p><p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 0px; color: rgb(51, 51, 51); font-size: 14px;"">Ces fiches présentent les caractéristiques nouvelles du recensement de la population et traitent de leurs conséquences sur l'utilisation des données. Elles précisent en particulier les changements affectant les principales variables statistiques et leur comparabilité avec les recensements précédents</p>","['Économie, Business, PME, Développement économique, Emploi']",INSEE
28,rne-municipales2020-complet@saintgermainlescorbeil-grandparissud,https://data.opendatasoft.com/explore/dataset/rne-municipales2020-complet@saintgermainlescorbeil-grandparissud/information/,RNE - Municipales2020 - Complet,<p>Le fichier officiel des données essentielles des Elus municipaux tel que publié dans le jeu de données Registre National des Elus RNE sur data.gouv<br/></p>,"['Administration, Gouvernement, Finances publiques, Citoyenneté']",Ministère de l'Intérieur
29,fr-en-academies-ep@occitanie-dataeducation,https://data.opendatasoft.com/explore/dataset/fr-en-academies-ep@occitanie-dataeducation/information/,Académies Education Prioritaire,"<p>Indicateurs académiques relatifs à l'éducation prioritaire, avec cumuls nationaux</p>",['Politique éducative'],Ministère de l'Éducation nationale et de la Jeunesse
30,fr-en-indicateurs-de-resultat-des-lycees-denseignement-professionnels@ra-normandie-dataeducation,https://data.opendatasoft.com/explore/dataset/fr-en-indicateurs-de-resultat-des-lycees-denseignement-professionnels@ra-normandie-dataeducation/information/,Indicateurs de valeur ajoutée des lycées d'enseignement professionnel,"<p></p><p><span>Les
 indicateurs de valeur ajoutée des lycées sont une batterie 
d’indicateurs qui visent à évaluer l'action propre de chaque lycée pour 
faire réussir les élèves qu’il accueille,
 en terme de réussite au baccalauréat et d’accompagnement tout au long 
de sa scolarité au lycée. </span>
</p><span>Les
 IVAL permettent un diagnostic qui va au-delà de celui qui peut être 
fait à partir des seuls taux de réussite « bruts » à l’examen. Pour 
donner une image de l’apport de chaque
 lycée, le calcul statistique s'efforce d'éliminer l'incidence des 
facteurs de réussite scolaire extérieurs au lycée, pour essayer de 
conserver ce qui est dû à son action propre. Pour juger de l’efficacité 
d’un lycée, la réussite de chacun de ses élèves doit
 ainsi être comparée à celle des élèves comparables scolarisés dans des 
lycées comparables. Des indicateurs en « valeur ajoutée » accompagnent 
ainsi les indicateurs « bruts ». Pour chaque lycée, la valeur ajoutée 
correspond à la différence entre les résultats
 obtenus et les résultats qui étaient attendus, compte tenu des 
caractéristiques scolaires et sociodémographiques des élèves accueillis.
 L’analyse combine des facteurs individuels des élèves (âge et sexe, 
niveau scolaire à l’entrée au lycée, profil social)
 et des facteurs liés à la structure de l’établissement (pourcentage de 
filles, part d'élèves en retard scolaire, profil social des élèves et 
note moyenne obtenue au diplôme national du brevet).
</span>
<p></p><p><span>La
 valeur ajoutée est une approche relative et non pas absolue. Si la 
valeur ajoutée est positive, on a tout lieu de penser que 
l’établissement a plus fait réussir ses élèves que
 ce qui était prévu vu le profil des élèves qu’il accueillait. Si elle 
est négative, cela signifie que les résultats de l’établissement sont 
inférieurs à la moyenne des résultats des établissements qui lui 
ressemblent.</span></p><p><span>Les IVAL sont diffusés uniquement pour les lycées publics et privés sous contrat.
</span>
</p><p><span>Les
 taux d’accès et leur valeur ajoutée sont calculés uniquement pour les 
lycées qui offrent un cycle complet, c’est-à-dire qui accueillent des 
élèves de 2nde, 1ère et Tale. Enfin, les résultats en valeur ajoutée et les effectifs de lauréats par mention ne sont pas diffusés lorsqu’il y a moins de 20 candidats en série GT ou moins de 10 candidats en série PRO.</span>
</p><p><span>Les fiches de résultats des lycées sont consultables à partir de la page de diffusion des IVAL sur le site du ministère : <a href=""https://www.education.gouv.fr/les-indicateurs-de-resultats-des-colleges-et-des-lycees-377729""><span>https://www.education.gouv.fr/les-indicateurs-de-resultats-des-colleges-et-des-lycees-377729</span></a></span></p><p><span><a href=""https://www.education.gouv.fr/les-indicateurs-de-resultats-des-lycees-1118""><span><br></span></a></span><span> </span><span><a href=""https://www.education.gouv.fr/les-indicateurs-de-resultats-des-lycees-1118""><span></span></a></span><span>Bibliographie :</span>
<span>Evain
 F., 2020, Indicateurs de valeur ajoutée des lycées Du pilotage interne à
 la diffusion grand public. Insee, Courrier des statistiques n°5.</span></p><i><span></span></i>","['Établissements', 'Élèves, étudiants et apprentis', 'Diplômes et examens']",DEPP – Ministère de l’éducation nationale et de la jeunesse
31,elus-du-gers-deputes@gers-occitanie,https://data.opendatasoft.com/explore/dataset/elus-du-gers-deputes@gers-occitanie/information/,Elus du Gers : députés,"<div class=""ods-dataset-metadata-block__description ng-scope""><div class=""ods-dataset-metadata-block__description ng-scope""><p>Données issues du Répertoire National des Elus (RNE)</p><div class=""row"">
                    <div class=""col-xs-12"">
                    <div class=""markdown""><p>Le Répertoire National des 
Élus (RNE) a pour finalité le suivi des titulaires d’un mandat 
électoral. Il est renseigné et tenu à jour par les préfectures et hauts 
commissariats et par les services du ministère de l'intérieur, notamment
 sur la base des éléments fournis par les élus lors de la phase 
d’enregistrement des candidatures.</p>
<p>Les données du RNE sont structurées par mandat :</p>
<p>1- les conseillers municipaux ;<br/>
2- les conseillers communautaires ;<br/>
3- les conseillers départementaux ;<br/>
4- les conseillers régionaux ;<br/>
5- les membres des assemblées des collectivités à statut particulier ;<br/>
6- les représentants au Parlement européen ;<br/>
7- les sénateurs ;<br/>
8- les députés ;<br/>
9- les maires.</p>
<p>Un élu qui dispose de plusieurs mandats figurera dans plusieurs 
fichiers. Un élu qui dispose de plusieurs fonctions apparaitra plusieurs
 fois au sein du même fichier (exemple : un élu adjoint au maire et 
maire délégué apparaitra deux fois au sein du fichier des conseillers 
municipaux).</p>
<p>Les fichiers mis en ligne sont actualisés trimestriellement.</p>
<p>Les données relatives à la profession sont déclaratives. Le 
référentiel des codes professions correspond au référentiel de l'INSEE.</p>
<p>Les demandes de rectification doivent être adressées directement par 
courriel à la préfecture territorialement compétente 
(pref-rne-contact@nom<a href=""http://-du-departement.gouv.fr"" rel=""nofollow"">-du-departement.gouv.fr</a>). Aucune demande de rectification adressée sur la plateforme <a href=""https://www.data.gouv.fr/"">www.data.gouv.fr</a> ne sera prise en compte. Les rectifications apportées dans le RNE ne seront pas reportées immédiatement sur la plate-forme <a href=""https://www.data.gouv.fr/"">www.data.gouv.fr</a>, mais seront prises en compte pour la publication suivante.</p></div>
                    </div>
                </div></div></div>",['Démocratie et citoyenneté'],datagouv
32,population-active-de-15-ans-ou-plus-ayant-un-emploi-par-sexe-age-et-categorie-s0@risorangis-grandparissud,https://data.opendatasoft.com/explore/dataset/population-active-de-15-ans-ou-plus-ayant-un-emploi-par-sexe-age-et-categorie-s0@risorangis-grandparissud/information/,"Population active de 15 ans ou plus ayant un emploi par sexe, âge et catégorie socioprofessionnelle en 2014","<p class=""deprecation-message"">
Ce jeu n'est plus maintenu, vous pouvez utiliser <a href=""https://public.opendatasoft.com/explore/dataset/demographyref-france-pop-active-sexe-activite-commune-millesime"" target=""_blank"">ce nouveau jeu de données</a> ou <a href=""https://public.opendatasoft.com/explore/dataset/demographyref-france-pop-active-csp-activite-commune-millesime"" target=""_blank"">celui-ci</a>.<br/>
</p><p>Les données 2014 sont diffusées selon la géographie en vigueur au 1 <sup style=""background-color: initial;"">er</sup> janvier 2016.</p><p>Ces tableaux sont disponibles au niveau commune (y compris arrondissements municipaux) et permettent de procéder à des regroupements personnalisés de territoires.</p>","['Services, Social']",INSEE
33,rne-municipales2020-complet@vert-saint-denis-grandparissud,https://data.opendatasoft.com/explore/dataset/rne-municipales2020-complet@vert-saint-denis-grandparissud/information/,RNE - Municipales2020 - Complet,<p>Le fichier officiel des données essentielles des Elus municipaux tel que publié dans le jeu de données Registre National des Elus RNE sur data.gouv<br/></p>,"['Administration, Gouvernement, Finances publiques, Citoyenneté']",Ministère de l'Intérieur
34,emploi-au-lieu-de-travail-2020-selon-la-profession-en-region-centre-val-de-loire@centrevaldeloire,https://data.opendatasoft.com/explore/dataset/emploi-au-lieu-de-travail-2020-selon-la-profession-en-region-centre-val-de-loire@centrevaldeloire/information/,[Archive] Emploi au lieu de travail 2020 selon la profession en Région Centre-Val de Loire,"<p>Ce jeu de données a été mis à jour avec le RP 2021. Voir : <a href=""https://data.centrevaldeloire.fr/explore/dataset/emploi-au-lieu-de-travail-2021-selon-la-profession-en-region-centre-val-de-loire/information/"" target=""_blank"">https://data.centrevaldeloire.fr/explore/dataset/emploi-au-lieu-de-travail-2021-selon-la-profession-en-region-centre-val-de-loire/information/</a></p><p>Nombre d'emplois au lieu de travail par commune en 2020 selon la catégorie socioprofessionnelle (en 8 postes) pour la Région Centre-Val de Loire.<p>Géographie communale au 1er janvier 2023.</p><p>Catégories socioprofessionnelles :<br></p><ul><li>
 
 
  Agriculteurs
  exploitants
</li><li> 
 
  Artisans, commerçants et chefs
  d'entreprise
</li><li> 
 
  Cadres et professions intellectuelles
  supérieures
</li><li> 
 
  Professions Intermédiaires
</li><li> 
 
  Employés
</li><li> 
 
  Ouvriers </li></ul><p>Nomenclature CSP : <a href=""https://www.insee.fr/fr/information/2400059"" target=""_blank"">https://www.insee.fr/fr/information/2400059</a><br></p><p>Ces résultats sont issus de l'exploitation complémentaire du recensement 2020.</p><p>Définitions et fiches conseils thématiques :</p><ul><li><a href=""https://www.insee.fr/fr/statistiques/fichier/2383177/fiche-activite-emploi-chomage_2022-06.pdf"" target=""_blank"">https://www.insee.fr/fr/statistiques/fichier/2383177/fiche-activite-emploi-chomage_2022-06.pdf</a></li><li><a href=""https://www.insee.fr/fr/information/2383278"">Définitions</a></li></ul><p>Le recensement de la population permet de connaître la diversité et l'évolution de la population de la France. L’Insee fournit ainsi des statistiques sur les habitants et les logements, leur nombre et leurs caractéristiques : répartition par sexe et âge, professions, conditions de logement, modes de transport, déplacements domicile-travail, etc.</p><p>Les effectifs supérieurs à 500 peuvent normalement être utilisés en toute confiance. Les effectifs inférieurs à 200 doivent être maniés avec précaution, car, en raison de l'imprécision liée au sondage, ils peuvent ne pas être significatifs. Les comparaisons entre territoires de petites tailles sont à proscrire.</p><p>Pour des zones de moins de 2 000 habitants, il est recommandé de ne pas utiliser les données issues de l'exploitation complémentaire.</p><p>Pour plus d'information méthodologique, vous pouvez consulter les fiches ""Conseils pour l'utilisation des résultats du recensement"" en cliquant sur le lien <a href=""https://www.insee.fr/fr/information/2383177"" target=""_blank"">https://www.insee.fr/fr/information/2383177</a></p><p>Ces fiches présentent les caractéristiques nouvelles du recensement de la population et traitent de leurs conséquences sur l'utilisation des données. Elles précisent en particulier les changements affectant les principales variables statistiques et leur comparabilité avec les recensements précédents.</p><p>Voir la page <a href=""https://data.centrevaldeloire.fr/pages/observatoire-territorial/population-emploi-logement-revenus#population-emploi-logement-revenus"" style=""background-color: rgb(255, 255, 255); font-family: sans-serif; font-size: 14px; font-weight: 400;"" target=""_blank"">Observatoire territorial</a> :</p><p><img src=""/assets/theme_image/Obs%20territ.PNG	"" style=""width: 531.778px;""/><br></p></p>",['Économie/Europe'],INSEE
35,pop1a_2019_hfage_12comsqy@datasqy,https://data.opendatasoft.com/explore/dataset/pop1a_2019_hfage_12comsqy@datasqy/information/,Population légale de 2019 H/F sur les 12 communes,"<p>Cette donnée présente le recensement de la population des 12 communes de Saint-Quentin-en-Yvelines par sexe et tranche d'âge.</p><p>8 Tranches d'âge :<br><font face=""inherit""><span style=""font-size: 0.875rem;"">         1000 : Moins de 3 ans</span></font><br>         1003 : 3 à 5 ans<br>         1006 : 6 à 10 ans<br>         1011 : 11 à 17 ans<br>         1018 : 18 à 24 ans<br>         1025 : 25 à 39 ans<br>         1040 : 40 à 54 ans<br>         1055 : 55 à 64 ans<br>         1065 : 65 à 79 ans<br>         1080 : 80 ans ou plus</p><p>Par Sexe:<br>         1 : Hommes<br>         2 : Femmes</p><p><br></p><p><br></p><p><span style='color: rgb(82, 84, 87); font-family: ""Open Sans"", Arial, Helvetica, sans-serif; background-color: rgb(247, 247, 247);'>Cette donnée de 2019 est diffusée selon la géographie en vigueur au 1er janvier 2022</span><br></p>","['Administration, Gouvernement, Finances publiques, Citoyenneté']",INSEE
36,population-par-diplome@saint-maur,https://data.opendatasoft.com/explore/dataset/population-par-diplome@saint-maur/information/,Niveau de diplôme de la population 2008 - 2020 en valeur absolue,"<p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Population non scolarisée de 15 ans ou plus à partir de 2008 sur la commune de Saint-Maur-des-Fossés selon le niveau de diplôme le plus élevé obtenu, et en valeur absolue.</p><p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Géographie communale au 1er janvier 2021.</p><p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Niveaux de diplômes obtenus : </p><ul style=""color: rgb(51, 51, 51); font-family: Roboto, Helvetica, Arial, sans-serif; font-size: 14px;""><li>aucun diplôme ou CEP</li><li>BEPC, brevet des collèges ou DNB </li><li>CAP ou  BEP ou équivalent</li><li>baccalauréat (général, technologique, professionnel), brevet pro ou équivalent</li><li>diplôme de l'enseignement supérieur</li></ul><p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Définitions et fiches conseil thématiques :</p><ul style=""color: rgb(51, 51, 51); font-family: Roboto, Helvetica, Arial, sans-serif; font-size: 14px;""><li><a href=""https://www.insee.fr/fr/information/2383177"" style=""text-decoration: none; color: rgb(227, 6, 19);"" target=""_blank"">https://www.insee.fr/fr/information/2383177</a><a href=""https://www.insee.fr/fr/information/2383177"" style=""text-decoration: none; color: rgb(227, 6, 19);"" target=""_blank""></a></li><li><a href=""https://insee.fr/fr/information/2383278#def"" style=""text-decoration: none; color: rgb(227, 6, 19);"" target=""_blank"">Définitions</a><br></li></ul><p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Le recensement de la population permet de connaître la diversité et l'évolution de la population de la France. L’Insee fournit ainsi des statistiques sur les habitants et les logements, leur nombre et leurs caractéristiques : répartition par sexe et âge, professions, conditions de logement, modes de transport, déplacements domicile-travail, etc.</p><p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Les effectifs supérieurs à 500 peuvent normalement être utilisés en toute confiance. Les effectifs inférieurs à 200 doivent être maniés avec précaution, car, en raison de l'imprécision liée au sondage, ils peuvent ne pas être significatifs. Les comparaisons entre territoires de petites tailles sont à proscrire.</p><p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Pour des zones de moins de 2 000 habitants, il est recommandé de ne pas utiliser les données issues de l'exploitation complémentaire.</p><p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Pour plus d'information méthodologique, vous pouvez consulter les fiches ""Conseils pour l'utilisation des résultats du recensement"" en cliquant sur le lien <a href=""https://www.insee.fr/fr/information/2383177"" style=""text-decoration: none; color: rgb(227, 6, 19);"" target=""_blank"">https://www.insee.fr/fr/information/2383177</a></p><p style=""font-family: Roboto, Helvetica, Arial, sans-serif; margin-bottom: 0px; color: rgb(51, 51, 51); font-size: 14px;"">Ces fiches présentent les caractéristiques nouvelles du recensement de la population et traitent de leurs conséquences sur l'utilisation des données. Elles précisent en particulier les changements affectant les principales variables statistiques et leur comparabilité avec les recensements précédents.</p>","['Éducation, Formation, Recherche, Enseignement', 'Santé', 'Services, Social']",INSEE
37,elus-du-gers-conseillers-regionaux@gers-occitanie,https://data.opendatasoft.com/explore/dataset/elus-du-gers-conseillers-regionaux@gers-occitanie/information/,Elus du Gers : conseillers régionaux,"<div class=""ods-dataset-metadata-block__description ng-scope""><div class=""ods-dataset-metadata-block__description ng-scope""><p>Données issues du Répertoire National des Elus (RNE)</p><div class=""row"">
                    <div class=""col-xs-12"">
                    <div class=""markdown""><p>Le Répertoire National des 
Élus (RNE) a pour finalité le suivi des titulaires d’un mandat 
électoral. Il est renseigné et tenu à jour par les préfectures et hauts 
commissariats et par les services du ministère de l'intérieur, notamment
 sur la base des éléments fournis par les élus lors de la phase 
d’enregistrement des candidatures.</p>
<p>Les données du RNE sont structurées par mandat :</p>
<p>1- les conseillers municipaux ;<br/>
2- les conseillers communautaires ;<br/>
3- les conseillers départementaux ;<br/>
4- les conseillers régionaux ;<br/>
5- les membres des assemblées des collectivités à statut particulier ;<br/>
6- les représentants au Parlement européen ;<br/>
7- les sénateurs ;<br/>
8- les députés ;<br/>
9- les maires.</p>
<p>Un élu qui dispose de plusieurs mandats figurera dans plusieurs 
fichiers. Un élu qui dispose de plusieurs fonctions apparaitra plusieurs
 fois au sein du même fichier (exemple : un élu adjoint au maire et 
maire délégué apparaitra deux fois au sein du fichier des conseillers 
municipaux).</p>
<p>Les fichiers mis en ligne sont actualisés trimestriellement.</p>
<p>Les données relatives à la profession sont déclaratives. Le 
référentiel des codes professions correspond au référentiel de l'INSEE.</p>
<p>Les demandes de rectification doivent être adressées directement par 
courriel à la préfecture territorialement compétente 
(pref-rne-contact@nom<a href=""http://-du-departement.gouv.fr"" rel=""nofollow"">-du-departement.gouv.fr</a>). Aucune demande de rectification adressée sur la plateforme <a href=""https://www.data.gouv.fr/"">www.data.gouv.fr</a> ne sera prise en compte. Les rectifications apportées dans le RNE ne seront pas reportées immédiatement sur la plate-forme <a href=""https://www.data.gouv.fr/"">www.data.gouv.fr</a>, mais seront prises en compte pour la publication suivante.</p></div>
                    </div>
                </div></div></div>",['Démocratie et citoyenneté'],datagouv
38,conseillers-du-conseil-regional-de-bretagne@finistere,https://data.opendatasoft.com/explore/dataset/conseillers-du-conseil-regional-de-bretagne@finistere/information/,Conseillers du Conseil régional de Bretagne,"<p>Le Répertoire National des Élus (RNE) a pour finalité le suivi des titulaires d’un mandat électoral. Il est renseigné et tenu à jour par les préfectures et hauts commissariats et par les services du ministère de l'intérieur, notamment sur la base des éléments fournis par les élus lors de la phase d’enregistrement des candidatures.</p><p>Les données du RNE sont structurées par mandat.</p><p>Un élu qui dispose de plusieurs mandats figurera dans plusieurs fichiers. Un élu qui dispose de plusieurs fonctions apparaitra plusieurs fois au sein du même fichier (exemple : un élu adjoint au maire et maire délégué apparaitra deux fois au sein du fichier des conseillers municipaux).</p><p>Les fichiers mis en ligne sont actualisés trimestriellement.</p><p>Les données relatives à la profession sont déclaratives. Le référentiel des codes professions correspond au référentiel de l'INSEE.</p><p>Les demandes de rectification doivent être adressées directement par courriel à la préfecture territorialement compétente (pref-rne-contact@nom-du-departement.gouv.fr). Aucune demande de rectification adressée sur la plateforme <a href=""http://www.data.gouv.fr"" target=""_blank"">www.data.gouv.fr</a> ne sera prise en compte. Les rectifications apportées dans le RNE ne seront pas reportées immédiatement sur la plate-forme <a href=""http://www.data.gouv.fr"" target=""_blank"">www.data.gouv.fr</a>, mais seront prises en compte pour la publication suivante.</p>","['Institution, Finances publiques, Citoyenneté']",Ministère de l'Intérieur
39,immeubles-proteges-au-titre-des-monuments-historiques-herault@data-herault-occitanie,https://data.opendatasoft.com/explore/dataset/immeubles-proteges-au-titre-des-monuments-historiques-herault@data-herault-occitanie/information/,Immeubles protégés au titre des Monuments Historiques,"<p class=""MsoNormal"">Liste et localisation des Immeubles protégés au titre des Monuments Historiques (extrait de la base Mérimée).</p><p class=""MsoNormal""> Libellés des champs :<br/>REF: référence (PAxxxx)  ; ADRS : adresse (n° de la voie, type de voie, nom de la voie) ; AFFE : affectataire (utile pour les propriétés de l'Etat, mentionne le nom du ministère affectataire) ; AUTR : architecte ou maître d'oeuvre ; COM : commune de localisation de l'édifice ; deux colonnes : COM pour le nom de la commune avec rejet de l’article et WCOM pour le nom usuel de la commune ; DESC : description ; DPRO : date de la protection ; DPT_LETTRE : département en lettres ; HIST : historique ; INSEE : Code INSEE ; PPRO : précisions sur la protection (article 1er de l'arrêté de protection + cadastre + nature et date de la protection) ; REG : région ; SCLX : période de construction ; STAT : statut propriété (type de propriétaire par catégorie ; pas de noms) ; TICO : Titre courant, appellation (s) courante (s) de l'édifice.</p><p class=""MsoNormal"">La géolocalisation proposée est effectuée via la BAN (Base Adresse Nationale) à partir des champs Adresse1, Commune1 et code INSEE.</p><p class=""MsoNormal""><img src=""https://www.culture.gouv.fr/var/culture/storage/images/_aliases/medium/media/thematiques/monuments-historiques-sites-patrimoniaux-remarquables/images/logotypes/logotypes-mh/logotype-mh-pour-edition-40mm-rvb-ombre/2181903-1-fre-FR/Logotype-MH-pour-edition-40mm-RVB-ombre.png"" style=""width: 200px;""/><br/></p><p class=""MsoNormal""><br style=""font-size: 12.495px;""/></p>",['Culture et Patrimoine'],Ministère de la Culture
40,population-2020-par-csp-en-region-centre-val-de-loire@centrevaldeloire,https://data.opendatasoft.com/explore/dataset/population-2020-par-csp-en-region-centre-val-de-loire@centrevaldeloire/information/,[Archive] Population 2020 par CSP en Région Centre-Val de Loire,"<p>Ce jeu de données a été mis à jour avec le RP 2021. Voir : <a href=""https://data.centrevaldeloire.fr/explore/dataset/population-2021-par-csp-en-region-centre-val-de-loire/information/"" target=""_blank"">https://data.centrevaldeloire.fr/explore/dataset/population-2021-par-csp-en-region-centre-val-de-loire/information/</a></p><p>Population (de 15 ans ou plus) par Catégories Socioprofessionnelles (CSP) en 2020 des communes de la Région Centre-Val de Loire.</p><p>Géographie au 1er janvier 2023.</p><p>Ces résultats sont issus de l'exploitation complémentaire du recensement 2020.</p><p>CSP :</p><ul><li>Agriculteurs exploitants</li><li>Artisans, commerçant et chefs d'entreprise</li><li>Cadres et professions intellectuelles supérieures</li><li>Professions intermédiaires</li><li>Employés</li><li>Ouvriers</li><li>Retraités</li><li>Autres personnes sans activité professionnelle</li></ul><p>Définitions et fiches conseils thématiques :</p><ul><li><a href=""https://www.insee.fr/fr/statistiques/fichier/2383177/fiche-PCS.pdf"">https://www.insee.fr/fr/statistiques/fichier/2383177/fiche-PCS.pdf</a></li></ul><p>Le  recensement de la population permet de connaître la diversité et  l'évolution de la population de la France. L’Insee fournit ainsi des  statistiques sur les habitants et les logements, leur nombre et leurs  caractéristiques : répartition par sexe et âge, professions, conditions  de logement, modes de transport, déplacements domicile-travail, etc.</p><p>Les  effectifs supérieurs à 500 peuvent normalement être utilisés en toute  confiance. Les effectifs inférieurs à 200 doivent être maniés avec  précaution, car, en raison de l'imprécision liée au sondage, ils peuvent  ne pas être significatifs. Les comparaisons entre territoires de  petites tailles sont à proscrire.</p><p>Pour des zones de moins de 2 000  habitants, il est recommandé de ne pas utiliser les données issues de  l'exploitation complémentaire.</p><p>Pour plus d'information  méthodologique, vous pouvez consulter les fiches ""Conseils pour  l'utilisation des résultats du recensement"" en cliquant sur le lien <a href=""https://www.insee.fr/fr/information/2383177"" target=""_blank"">https://www.insee.fr/fr/information/2383177</a></p><p>Ces  fiches présentent les caractéristiques nouvelles du recensement de la  population et traitent de leurs conséquences sur l'utilisation des  données. Elles précisent en particulier les changements affectant les  principales variables statistiques et leur comparabilité avec les  recensements précédents.</p><p>Voir la page <a href=""https://data.centrevaldeloire.fr/pages/observatoire-territorial/population-emploi-logement-revenus#population-emploi-logement-revenus"" style=""background-color: rgb(255, 255, 255); font-family: sans-serif; font-size: 14px; font-weight: 400;"" target=""_blank"">Observatoire territorial</a> :</p><p><img src=""/assets/theme_image/Obs%20territ.PNG	"" style=""width: 531.778px;""/><br></p>",['Santé/Social'],INSEE
41,liste-des-elus@hautes-pyrenees-occitanie,https://data.opendatasoft.com/explore/dataset/liste-des-elus@hautes-pyrenees-occitanie/information/,Liste des Elus Bagnères de Bigorre,<p>Liste des élus de la commune de Bagnères de Bigorre</p>,['Territoire'],Commune de Bagnères de Bigorre
42,prenoms-de-combs-la-villais-nes-depuis-2015@combslaville-grandparissud,https://data.opendatasoft.com/explore/dataset/prenoms-de-combs-la-villais-nes-depuis-2015@combslaville-grandparissud/information/,Prénoms de Combs-la-Villais nés depuis 2013,<p>Liste des prénoms donnés aux enfants de Combs-la-Ville nés depuis 2013.</p>,['Enfance'],Mairie de Combs-la-Ville
