,id,url,title,description,theme,publisher
331,population-par-age-en-2012-et-2017-en-region-centre-val-de-loire@centrevaldeloire,https://data.opendatasoft.com/explore/dataset/population-par-age-en-2012-et-2017-en-region-centre-val-de-loire@centrevaldeloire/information/,[Archive]Population par âge en 2012 et 2017 en Région Centre-Val de Loire,"<p>Ce jeu de données a été mis à jour avec le RP 2018. Voir : <a href=""https://data.centrevaldeloire.fr/explore/dataset/population-par-age-en-2013-et-2018-en-region-centre-val-de-loire/information/"" target=""_blank"">https://data.centrevaldeloire.fr/explore/dataset/population-par-age-en-2013-et-2018-en-region-centre-val-de-loire/information/</a></p><p>Population par grandes tranches d'âges en 2012 et 2017 des communes de la Région Centre-Val de Loire.</p><p>Géographie au 1er janvier 2020.</p><p>Ces résultats sont issus du recensement 2017.<br/></p><p>Tranches d'âges :</p><ul><li>0-14 ans</li><li>15-29 ans</li><li>30-44 ans</li><li>45-59 ans</li><li>60-74 ans</li><li>75-89 ans</li><li>90 ans et +</li></ul><p>Définitions et fiches conseil thématiques :</p><ul><li><a href=""https://insee.fr/fr/information/2383278#def_P"" target=""_blank"">https://insee.fr/fr/information/2383278#def_P</a><br/></li><li><a href=""https://www.insee.fr/fr/information/2383177"" target=""_blank"">https://www.insee.fr/fr/information/2383177</a><br/></li></ul><p>Le  recensement de la population permet de connaître la diversité et  l'évolution de la population de la France. L’Insee fournit ainsi des  statistiques sur les habitants et les logements, leur nombre et leurs  caractéristiques : répartition par sexe et âge, professions, conditions  de logement, modes de transport, déplacements domicile-travail, etc.</p><p>Les  effectifs supérieurs à 500 peuvent normalement être utilisés en toute  confiance. Les effectifs inférieurs à 200 doivent être maniés avec  précaution, car, en raison de l'imprécision liée au sondage, ils peuvent  ne pas être significatifs. Les comparaisons entre territoires de  petites tailles sont à proscrire.</p><p>Pour des zones de moins de 2 000  habitants, il est recommandé de ne pas utiliser les données issues de  l'exploitation complémentaire.</p><p>Pour plus d'information  méthodologique, vous pouvez consulter les fiches ""Conseils pour  l'utilisation des résultats du recensement"" en cliquant sur le lien :  <a href=""https://www.insee.fr/fr/information/2383177"" target=""_blank"">https://www.insee.fr/fr/information/2383177</a></p><p>Ces  fiches présentent les caractéristiques nouvelles du recensement de la  population et traitent de leurs conséquences sur l'utilisation des  données. Elles précisent en particulier les changements affectant les  principales variables statistiques et leur comparabilité avec les  recensements précédents.</p>",['Santé/Social'],INSEE
332,namur-limites-des-localites@namur,https://data.opendatasoft.com/explore/dataset/namur-limites-des-localites@namur/information/,Namur - Limites des Localités,"Découpage de Namur en 26 localités. Observatoire des chiffres par localité à la date du jour.   Par localité, vous trouverez : <span style=""font-size: 0.875rem;"">Nombre d'habitants, </span><span style=""font-size: 0.875rem;"">Nombre d'habitants par genre (Masculin/Féminin), </span><span style=""font-size: 0.875rem;"">Nombre d'hommes, femmes et enfants de moins de 20ans,</span><span style=""font-size: 0.875rem;""> Nombre de chefs de ménages, isolés et personnes en communauté, </span><span style=""font-size: 0.875rem;"">Nombre de voiries, </span><span style=""font-size: 0.875rem;""> Altitude minimun et maximum, </span><span style=""font-size: 0.875rem;"">Superficie (km²), </span><span style=""font-size: 0.875rem;"">Densité de population.</span>","['Administration, Gouvernement, Finances publiques, Citoyenneté']",Ville de Namur
333,fb61-mobilitatsbefragung-2019-personen@dortmund,https://data.opendatasoft.com/explore/dataset/fb61-mobilitatsbefragung-2019-personen@dortmund/information/,Mobilitätsbefragung 2019,"<p><span style=""font-family: inherit; font-size: 0.875rem;"">Haushaltsbefragung zum Mobilitätsverhalten der Dortmunder Bevölkerung - Personen 2019</span></p>","['Traffic', 'Population and society']",Stadt Dortmund
334,statbel-population-2023@digitalwallonia,https://data.opendatasoft.com/explore/dataset/statbel-population-2023@digitalwallonia/information/,"Statbel - Population par lieu de résidence, nationalité, état civil, âge et sexe pour la Belgique et les régions, 2023","<p>StatBel - Population par lieu de résidence, nationalité, état civil, âge et sexe pour la Belgique et les régions, 2023.  La structure de la population recouvre des statistiques relatives à la population et aux caractéristiques de cette population. <span style=""font-size: 0.875rem;"">Il s’agit du nombre d’habitants et des caractéristiques suivantes: sexe, âge, résidence, état civil, nationalité et ménages.</span><span style=""font-size: 0.875rem;"">Cette statistique est consacrée à la population résidente, telle qu’inscrite au Registre national des personnes physiques (RNPP), au 1er janvier de la période de référence concernée. </span><span style=""font-size: 0.875rem;"">La population belge comprend les Belges et les non-Belges admis ou autorisés à s’établir ou à séjourner sur le territoire mais ne comprend pas les non-Belges séjournant pendant moins de trois mois sur le territoire, les demandeurs d’asile et les non-Belges en situation irrégulière.</span></p><div>      </div>",['Administration and Public Services'],Statbel
335,adresses_des_panneaux_cq@parisdata,https://data.opendatasoft.com/explore/dataset/adresses_des_panneaux_cq@parisdata/information/,Adresses des panneaux d'affichage des Conseils de Quartier,"<p>
	     Liste des panneaux d'affichage des Conseils de Quartier.<br/>
	     Le jeu de données précise:<br/>
<span style=""line-height: 1.45em;"">- Le type de panneau<br/>
<br/></span><span style=""line-height: 1.45em;""></span><span style=""line-height: 1.45em;"">- L'adresse<br/>
<br/></span><span style=""line-height: 1.45em;"">- Le conseil de quartier responsable du panneau<br/>
<br/></span><span style=""line-height: 1.45em;"">- Les personnes à contacter</span><span style=""line-height: 1.45em;""></span>
<br/></p><p>
<span style=""line-height: 1.45em;"">Les lignes vides dans le jeu de données signifient qu'il n'y a pas de panneaux dans l'arrondissement en question. </span></p><p>
<span style=""line-height: 1.45em;"">Consultez l'annuaire des conseils de quartier : </span><a href=""http://www.paris.fr/participez/participation-citoyenne/conseils-de-quartiers-2384"">http://www.paris.fr/participez/participation-citoy...</a></p>",['Citoyenneté'],"Direction de la Démocratie, des Citoyen.ne.s et des Territoires - Ville de Paris"
336,224400028_nb-aide-sociale-hebergement-pers-handicapees-loire-atlantique@loireatlantique,https://data.opendatasoft.com/explore/dataset/224400028_nb-aide-sociale-hebergement-pers-handicapees-loire-atlantique@loireatlantique/information/,Aide sociale à l’hébergement pour les personnes en situation de handicap en Loire-Atlantique,"<p>Nombre de personnes handicapées qui bénéficient d'une prise en charge des frais d'hébergement depuis 2002. </p><hr id=""horizontalrule""/><p>Les frais de séjour des personnes handicapées dans des établissements habilités à accueillir des bénéficiaires de l’aide sociale peuvent être pris en charge au titre de l’aide sociale, sous réserve que le demandeur remplisse les conditions d’attribution de cette aide.</p>",['Santé / Social'],Département de Loire-Atlantique
337,buildingref-france-majic-locaux-millesime@public,https://data.opendatasoft.com/explore/dataset/buildingref-france-majic-locaux-millesime@public/information/,Fichier des locaux des personnes morales (MAJIC),"<p>Ce jeu de données contient un extrait du fichier MAJIC (Mise à Jour des Informations Cadastrales) se limitant aux biens dont sont propriétaires des personnes morales.</p> <p>Les fichiers des personnes morales recensent au niveau départemental les personnes morales qui apparaissent dans la documentation cadastrale, en situation du 1er janvier de l'année de référence (n ou n-1 selon la date de téléchargement), comme détentrices de droits réels sur des immeubles, à l'exception des sociétés unipersonnelles et des entrepreneurs individuels.</p><p>Les fichiers des propriétés bâties (locaux) restituent les références cadastrales et l'adresse des locaux, complétés du code droit, de la dénomination et de la forme juridique des personnes morales propriétaires.</p> <p><b>Notes</b><br>- certains codes de groupes de personnes morales sont suffixés d'un A : il s'agit de personnes morales situées en Alsace-Moselle et donc exonérées de certaines cotisations. <br>- certains codes SIREN de personnes morales sont préfixés d'un U : il s'agit de numéros fictifs introduits par la DGFiP.<p> <br> <p><b>Enrichissements</b><br>- ajout de la hiérarchie administrative (EPCI, régions, noms des départements) <br>- ajout de la signification de certains codes spécifiques (code du droit exercé par la personne morale propriétaire, groupe de la personne morale, forme juridique, nature de culture…) <br>- géocodage avec la Base Adresse Nationale : les points géographiques présents dans le jeu de données proviennent de ce géocodage et ne sont pas les positions exactes issues du cadastre.</p> <p><b>Voir aussi</b><br> <a href='https://public.opendatasoft.com/explore/dataset/buildingref-france-majic-parcelles-millesime/information'>le jeu de données des parcelles</a>.</p>","['Spatial planning, Town planning, Buildings, Equipment, Housing']","Ministère de l’économie, des finances et de la relance"
338,namur-population-ages-par-localite@namur,https://data.opendatasoft.com/explore/dataset/namur-population-ages-par-localite@namur/information/,Namur - Structure de la population par groupes d'âges quinquenaux et par localité,"<p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'>Namur Population - Répartition de la population masculine et féminine par localités (anciennes communes de Namur), par tranche de 1 an de 0 à plus de 100 ans. Données du jour précédent à 18h. <span style=""font-size: 0.875rem;"">Fonctionnalités spécifiques : trouver le nombre de personnes sur la commune de Namur entre 2 âges et  consulter la pyramide des âges du jour. </span></p>","['Population, Statistiques']",Ville de Namur
339,fr-esr-insertion_professionnelle-master@mesr,https://data.opendatasoft.com/explore/dataset/fr-esr-insertion_professionnelle-master@mesr/information/,Insertion professionnelle des diplômés de Master en universités et établissements assimilés – Enquête insertion professionnelle,"<p>Ces informations sont basées sur les données collectées dans le cadre de l'opération nationale de collecte de données sur l’insertion professionnelle des diplômés de Master.</p><p><i>Les données des diplômés de 2020 peuvent être explorées sur le site du <a href=""https://data.enseignementsup-recherche.gouv.fr/pages/insertion_professionnelle_master/"" style=""background-color: rgb(255, 255, 255); font-family: sans-serif; font-size: 14px; font-weight: 400;"" target=""_blank"">MESR</a><br/></i></p><p><span style=""font-size: 14px;""><b>2 nouveaux indicateurs ont été ajoutés pour la session 2020 :</b></span></p><p><span style=""font-size: 14px;""><b>Taux d'emploi</b> : part des diplômés en emploi parmi l'ensemble des diplômés actifs (en emploi ou en recherche) ou inactifs<br/></span><span style=""font-family: inherit;""><b>Taux d'emploi salarié en France</b> : part des diplômés en emploi salarié en France parmi l'ensemble des diplômés actifs (en emploi ou en recherche) ou inactifs<br/></span>Le taux d'insertion, communiqué depuis plusieurs années, ne prend pas en compte les inactifs.<span style=""font-family: inherit;""><br/></span></p><div><span style=""font-family: inherit; font-size: 0.875rem;"">Cette enquête a été menée</span><br/></div><ul><li>en décembre 2022, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Master de la session 2020 ;</li><li>en décembre 2021, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Master de la session 2019 ;</li><li>en décembre 2020, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Master de la session 2018 ;</li><li>en décembre 2019, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Master de la session 2017 ;</li><li>en décembre 2018, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Master de la session 2016 ;</li><li><span style=""font-family: inherit; font-size: 0.833rem;"">en décembre 2017, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Master de la session 2015 ;</span><br/></li><li>en décembre 2016, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Master de la session 2014 ;</li><li>en décembre 2015, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Master de la session 2013 ;</li><li>en décembre 2014, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Master de la session 2012 ;</li><li>en décembre 2013, 30 mois après l’obtention de leur diplôme, auprès des diplômés de Master de la session 2011 ;</li><li>en décembre 2012, 30 mois après l’obtention de leur diplôme, auprès des diplômés de Master de la session 2010.</li></ul><p>Le taux d’insertion est défini comme étant le pourcentage de diplômés occupant un emploi, quel qu’il soit, sur l’ensemble des diplômés présents sur le marché du travail. Il est calculé sur les diplômés de nationalité française, issus de la formation initiale, entrés immédiatement et durablement sur le marché du travail après l’obtention de leur diplôme <span style=""font-size: 12.495px;"">en 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019 ou 2020</span><span style=""font-family: inherit; font-size: 0.833rem;"">.</span></p><p>L’information collectée sur le salaire porte sur le salaire net, primes comprises. Les salaires affichés correspondent aux valeurs médianes sur les emplois à temps plein. A partir de ces valeurs, on estime un salaire brut annuel, sur la base d’un taux forfaitaire de passage du net au brut de 1,3 (donnée moyenne constatée sur les salaires du secteur privé).</p><p>L’enquête a été menée par les universités dans le cadre d’une charte dont les dispositions visent à garantir la comparabilité des résultats entre les établissements. La coordination d’ensemble et l’exploitation de l’enquête sont prises en charge par le ministère en charge de l'Enseignement supérieur et de la Recherche.</p><hr/>
<p><strong style=""background-color: initial;"">Sources des données complémentaires :</strong></p><p>% de diplômés boursiers : données observées sur la population de l'enquête sur l'insertion professionnelle.</p><p>Taux de chômage régional : INSEE - 4ème trimestre 2012 pour la session 2010, 4ème trimestre 2013 pour la session 2011, 4ème trimestre 2014 pour la session 2012, 4ème trimestre 2015 pour la session 2013, 1er trimestre 2017 pour la session 2014, 4ème trimestre 2017 pour la session 2015<span style=""font-size: 12.495px;"">, 4ème trimestre 2018 pour la session 2016</span><span style=""font-size: 13.328px;"">, 4ème trimestre 2019 pour la session 2017</span><span style=""font-size: 13.328px;"">, 4ème trimestre 2020 pour la session 2018</span><span style=""font-size: 13.328px;"">, 4ème trimestre 2021 pour la session 2019</span><span style=""font-size: 13.328px;"">, 4ème trimestre 2022 pour la session 2020</span><span style=""font-family: inherit; font-size: 0.833rem;"">.</span></p><p>Salaire net mensuel médian régional : INSEE DADS 2010 pour la session 2010, INSEE DADS 2011 pour la session 2011, INSEE DADS 2012 pour la session 2012, INSEE DADS 2013 pour la session 2013, INSEE DADS 2014 pour la session 2014, INSEE DADS 2015 pour la session 2015<span style=""font-size: 12.495px;"">, INSEE DADS 2016 pour la session 2016</span><span style=""font-size: 13.328px;"">, INSEE DADS 2017 pour la session 2017</span><span style=""font-size: 13.328px;"">, INSEE DADS 2018 pour la session 2018</span><span style=""font-size: 13.328px;"">, INSEE DADS 2019 pour la session 2019</span><span style=""font-size: 13.328px;"">, INSEE DADS 2020 pour la session 2020</span><span style=""font-family: inherit; font-size: 0.833rem;""> pour les 25-29 ans employés à temps plein dans les catégories socioprofessionnelles ""Cadres et professions intellectuelles supérieures"" et "" Professions intermédiaires.</span></p>
<hr/><div>Légende : nd = non disponible (aucun répondant) ns = non significatif (nombre de répondants inférieur à 30).</div>
<div><hr/></div>
<div><div>Source : enquête d'insertion professionnelle à 18 et 30 mois des diplômés de l’université 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019 et 2020 et enquête d'insertion professionnelle à 30 mois des diplômés de l’université 2010 et 2011</div>
<div><hr/></div>
<div><div>Collecte : enquête effectuée par les universités, traitements et synthèse réalisés par MESR-SIES</div>
<div><hr/></div>
<div><div>Champ : diplômés de Master 2010, 2011, 2012, 2013, 2014<span style=""font-size: 12.495px;"">, 2015, 2016, 2017, 2018, 2019 et 2020</span> des universités de France métropolitaine et des DOM (hors Paris-Dauphine et l'Université Gustave Eiffel (pour les diplômés 2020)), de nationalité française, issus de la formation initiale, entrés immédiatement et durablement sur le marché de l’emploi après l’obtention de leur diplôme.</div></div></div></div>","['Economie, Business, PME, Développement économique, Emploi', 'Education, Formation, Recherche, Enseignement']",Ministère de l'Enseignement supérieur et de la Recherche
340,ds-strassenverkehrsunfalle-personen-sachschaden-ortslagen-seit-1990@dortmund,https://data.opendatasoft.com/explore/dataset/ds-strassenverkehrsunfalle-personen-sachschaden-ortslagen-seit-1990@dortmund/information/,Straßenverkehrsunfälle,"<p>Straßenverkehrsunfälle mit Personen- und schwerwiegendem Sachschaden nach Ortslagen in Dortmund pro Jahr von 1990 - 2021.
</p><p>Bis 1994 Sachschäden nach Überschreiten
einer Wertgrenze.
</p><p>Seit 1995 einschließlich der sonstigen Alkoholunfälle/Unfälle unter Einfluss berauschender Mittel.</p>",['Traffic'],Stadt Dortmund
341,fr-esr-insertion_professionnelle-lp@mesr,https://data.opendatasoft.com/explore/dataset/fr-esr-insertion_professionnelle-lp@mesr/information/,Insertion professionnelle des diplômés de Licence professionnelle en universités et établissements assimilés – Enquête insertion professionnelle,"<p>Ces informations sont basées sur les données collectées dans le cadre de l'opération nationale de collecte de données sur l’insertion professionnelle des diplômés de Licence professionnelle.</p><p><i>Les données des diplômés de 2020 peuvent être explorées sur le site du <a href=""https://data.enseignementsup-recherche.gouv.fr/pages/insertion_professionnelle_licence_professionnelle/"" style=""background-color: rgb(255, 255, 255); font-family: sans-serif; font-size: 14px; font-weight: 400;"" target=""_blank"">MESR</a></i><br/></p><p><span style=""font-size: 14px;""><b>2 nouveaux indicateurs ont été ajoutés pour la session 2020 :</b></span></p><p><span style=""font-size: 14px;""><b>Taux d'emploi</b> : part des diplômés en emploi parmi l'ensemble des diplômés actifs (en emploi ou en recherche) ou inactifs<br/></span><span style=""font-family: inherit;""><b>Taux d'emploi salarié en France</b> : part des diplômés en emploi salarié en France parmi l'ensemble des diplômés actifs (en emploi ou en recherche) ou inactifs<br/>Le taux d'insertion, communiqué depuis plusieurs années, ne prend pas en compte les inactifs.</span></p><p>Cette enquête a été menée</p><ul>
<li>en décembre 2022, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Licence professionnelle de la session 2020 ;</li><li>en décembre 2021, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Licence professionnelle de la session 2019 ;</li><li>en décembre 2020, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Licence professionnelle de la session 2018 ;</li><li>en décembre 2019, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Licence professionnelle de la session 2017 ;</li><li>en décembre 2018, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Licence professionnelle de la session 2016 ;</li><li><span style=""font-family: inherit; font-size: 0.833rem;"">en décembre 2017, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Licence professionnelle de la session 2015 ;</span><br/></li><li>en décembre 2016, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Licence professionnelle de la session 2014 ;</li><li>en décembre 2015, 18 et 30 mois après l’obtention de leur diplôme, auprès des diplômés de Licence professionnelle de la session 2013.</li></ul><p>Le taux d’insertion est défini comme étant le pourcentage de diplômés occupant un emploi, quel qu’il soit, sur l’ensemble des diplômés présents sur le marché du travail. Il est calculé sur les diplômés de nationalité française, issus de la formation initiale, entrés immédiatement et durablement sur le marché du travail après l’obtention de leur diplôme<span style=""font-size: 12.495px;""> </span><span style=""font-size: 12.495px;"">en 2013, 2014, 2015, 2016, 2017, 2018, 2019 ou 2020</span><span style=""font-family: inherit; font-size: 0.833rem;"">.</span></p><p>L’information collectée sur le salaire porte sur le salaire net, primes comprises. Les salaires affichés correspondent aux valeurs médianes sur les emplois à temps plein. A partir de ces valeurs, on estime un salaire brut annuel, sur la base d’un taux forfaitaire de passage du net au brut de 1,3 (donnée moyenne constatée sur les salaires du secteur privé).</p><p>L’enquête a été menée par les universités dans le cadre d’une charte dont les dispositions visent à garantir la comparabilité des résultats entre les établissements. La coordination d’ensemble et l’exploitation de l’enquête sont prises en charge par le ministère en charge de l'Enseignement supérieur et de la Recherche.</p><hr/><p><strong style=""background-color: initial;"">Sources des données complémentaires :</strong></p><p>% de diplômés boursiers : données observées sur la population de l'enquête sur l'insertion professionnelle.</p><p>Taux de chômage régional : INSEE - 4ème trimestre 2015 pour la session 2013, 1er trimestre 2017 pour la session 2014, 4ème trimestre 2017 pour la session 2015, 4ème trimestre 2018 pour la session 2016<span style=""font-size: 13.328px;"">, 4ème trimestre 2019 pour la session 2017</span><span style=""font-size: 13.328px;"">, 4ème trimestre 2020 pour la session 2018</span><span style=""font-size: 13.328px;"">, 4ème trimestre 2021 pour la session 2019</span><span style=""font-size: 13.328px;"">, 4ème trimestre 2022 pour la session 2020</span><span style=""font-family: inherit; font-size: 0.833rem;"">.</span></p><p>Salaire net mensuel médian régional : INSEE DADS 2013 pour la session 2013, INSEE DADS 2014 pour la session 2014, INSEE DADS 2015 pour la session 2015, INSEE DADS 2016 pour la session 2016<span style=""font-size: 13.328px;"">, INSEE DADS 2017 pour la session 2017</span><span style=""font-size: 13.328px;"">, INSEE DADS 2018 pour la session 2018</span><span style=""font-size: 13.328px;"">, INSEE DADS 2019 pour la session 2019</span><span style=""font-size: 13.328px;"">, INSEE DADS 2020 pour la session 2020</span><span style=""font-family: inherit; font-size: 0.833rem;""> pour les 25-29 ans employés à temps plein dans les catégories socioprofessionnelles ""Cadres et professions intellectuelles supérieures"" et "" Professions intermédiaires.</span></p><hr/><div>Légende : nd = non disponible (aucun répondant) ns = non significatif (nombre de répondants inférieur à 30).</div><div><hr/></div><div><div><span style=""font-size: 12.495px;"">Source : enquête d'insertion professionnelle à 18 et 30 mois des diplômés de l’université 2013, 2014, 2015, 2016, 2017, 2018 et 2019.</span><br/></div><div><hr/></div><div><div>Collecte : enquête effectuée par les universités, traitements et synthèse réalisés par MESR-SIES</div><div><hr/></div><div><div>Champ : diplômés de Licence professionnelle 2013, 2014<span style=""font-size: 12.495px;"">, 2015, 2016, 2017, 2018, 2019 et 2020</span> des universités de France métropolitaine et des DOM (hors Paris-Dauphine et l'Université Gustave Eiffel (pour les diplômés 2020)), de nationalité française, issus de la formation initiale, entrés immédiatement et durablement sur le marché de l’emploi après l’obtention de leur diplôme.</div></div></div></div>","['Economie, Business, PME, Développement économique, Emploi', 'Education, Formation, Recherche, Enseignement']",Ministère de l'Enseignement supérieur et de la Recherche
342,dares_defm_stock_france_cvs_trim@dares-sgsocialgouv,https://data.opendatasoft.com/explore/dataset/dares_defm_stock_france_cvs_trim@dares-sgsocialgouv/information/,"Demandeurs d'emploi inscrits à France Travail - Stock - France (trimestrielles, CVS-CJO)","<h3 class="""">Données</h3>
<p class="""" style=""font-family: sans-serif;"">Ces données, corrigées des variations saisonnières et des jours ouvrables (CVS-CJO) présentent le nombre de demandeurs d'emploi inscrits en fin de mois à Pôle emploi.</p><p class="""" style=""font-family: sans-serif;"">Les âges retenus pour les différentes séries sont les âges moyens au cours du trimestre (moyenne d'âge du demandeur d'emploi sur les 3 mois considérés). </p><p class="""" style=""font-family: sans-serif;"">Seules les données portant sur le champ ""France métropolitaine"" ont été labellisées par l’Autorité de la statistique publique pour la période 2021-2026.<br></p>
<h3 class="""">Définition</h3>
<p class=""""><span style=""font-family: sans-serif;"">Une documentation complète relative aux données sur les demandeurs d’emploi inscrits et les offres collectées par Pôle emploi est disponible sur le site internet de la Dares (voir le document</span><i style=""font-family: sans-serif;""> <a href=""https://dares.travail-emploi.gouv.fr/enquete-source/les-statistiques-du-marche-du-travail#toc--t-l-charger-2"" target=""_blank"">Documentation méthodologique - Demandeurs d'emploi</a></i><span style=""font-family: sans-serif;"">). </span><br></p>
<h3 class="""">Champ</h3>
<ul class="""" style=""font-family: sans-serif;"">
  <li>l’ensemble géographique «<b> </b>France métropolitaine » comprend l’ensemble des territoires français du continent européen (96 départements) ;</li>
  <li>l’ensemble géographique « France » comprend la France métropolitaine ainsi que les départements/régions d’outre-mer (DROM), à l’exception de Mayotte.</li>
</ul>
<h3 class="""">Source</h3>
<p class=""""><span style=""font-family: sans-serif;"">Les données sont issues des fichiers de la <a href=""https://dares.travail-emploi.gouv.fr/enquete-source/les-statistiques-du-marche-du-travail"" target=""_blank"">statistique mensuelle sur le marché du travail (STMT)</a> de la Dares et Pôle emploi.</span></p>
<h3 class="""">Avertissements</h3>
<p class=""""><span style=""font-family: sans-serif;"">Au-delà des évolutions du marché du travail, différents facteurs peuvent affecter les données relatives aux demandeurs d'emploi : modification des règles d'indemnisation ou d'accompagnement des demandeurs d'emploi, changements de procédure, incidents. Un document présente les principaux changements de procédure et incidents ayant affecté les statistiques de demandeurs d'emploi depuis 2011 (voir le document <i style=""font-family: sans-serif;""> <a href=""https://dares.travail-emploi.gouv.fr/enquete-source/les-statistiques-du-marche-du-travail#toc--t-l-charger-2"" target=""_blank"">Incidents et changements de procédure</a></i>).
</span></p><h4 class="""">Incidents et changements de procédures récents </h4>
<p class=""""><span style=""font-family: sans-serif;""><i>Depuis 2022 : Nombre de demandeurs d’emploi en catégories A et BC et motifs de sortie</i><br>En janvier 2022, la procédure d'actualisation en fin de mois des demandeurs d'emploi a été améliorée pour les jeunes de moins de 26 ans. Cette évolution a été étendue aux jeunes de moins de 30 ans en février 2022. La généralisation de ce nouveau formulaire d’actualisation est intervenue par étapes au cours de l’année 2022 pour les demandeurs d'emploi de 30 ans ou plus des différentes régions (voir le document <i style=""font-family: sans-serif;""> <a href=""https://dares.travail-emploi.gouv.fr/enquete-source/les-statistiques-du-marche-du-travail#toc--t-l-charger-2"" target=""_blank"">Incidents et changements de procédure</a></i>). Cette évolution a un impact pérenne à la baisse sur le nombre de demandeurs d’emploi en catégorie A, en contrepartie d’une légère hausse des sorties des listes au moment du passage à l’actualisation rénovée, et d’une hausse pérenne des catégories B et C liées à la meilleure déclaration des heures d’activité réduite et d’une légère hausse des sorties des listes au moment du passage de la région à l’actualisation rénovée.<br>
</span></p><p class=""""><span style=""font-family: sans-serif;"">Au total, le passage au nouveau formulaire d’actualisation conduirait à une diminution cumulée de 105 000 demandeurs d’emploi en catégorie A entre janvier et novembre 2022, en augmentant le nombre de demandeurs d’emploi en catégories B et C de 90 000 et les sorties de 15 000. L’évolution du formulaire d’actualisation conduit aussi à une modification durable de la répartition des sorties par motif. En particulier, avec le nouveau script d’actualisation, les sorties pour défaut d’actualisation sont plus nombreuses tandis que les reprises d’emploi sont moins souvent déclarées : la part des défauts d’actualisation dans les sorties augmente de 6 points et celle des reprises d’emploi baisse de 6 points.</span></p><p></p><p></p>

<div class=""col-md-12"">
  <div class=""ods-box""> 
    <p class="""" style=""font-family: sans-serif;""> <b>Consultez les principales données trimestrielles <a href=""https://dares.travail-emploi.gouv.fr/donnees/les-demandeurs-demploi-inscrits-france-travail-consultez-la-datavisualisation"" target=""_blank"">en un clin d'œil sur notre datavisualisation </a>: effectifs, variations et évolutions à 3 et 12 mois, détail par catégorie, sexe et tranche d'âge, motifs d’entrée et de sortie des listes, ancienneté d'inscription…en France, par région et par département.</b>
  </p></div> </div>","[""Chômage et demandeurs d'emploi""]",Dares - service statistique du ministère en charge du Travail
